"job_title";"job_salary";"job_requirement";"job_addr";"job_exp";"job_edu";"job_tags";"company_name";"company_employee_num";"company_type"
"Python讲师";"15K-30K";"一：岗位职责：1、负责Python课程体系设计和完善；2、负责Python课程爬虫、数据分析、网站开发的讲授；3、完成领导交办的其它工作。任职要求：1. 至少2年以上Python编程经验；2.";"深圳 宝安区 新安";"经验不限";"大专";"pythonWeb前端培训";"新研科技";"100-499人";"在线教育"
"Python";"9K-15K";"数据爬取。数据分析。数据挖掘";"深圳 龙岗区 坂田";"1-3年";"本科";"数据挖掘数据库数据采集";"深圳德鹏教育";"20-99人";"在线教育"
"Python";"10K-20K";"负责题库数据的爬取清洗。入库。自动校对。本地word文档解释存入数据库。";"深圳 龙岗区 坂田";"1-3年";"本科";"python爬虫数据库系统架构";"深圳德鹏教育";"20-99人";"在线教育"
"Python/C/C++";"10K-20K";"本科以上学历1-2年开发经验熟悉或者精通C/C++或者Python,良好的数据结构和算法基础熟悉Linux环境编程";"深圳 南山区";"1-3年";"本科";"C/C++python爬虫Python";"同方鼎欣";"1000-9999人";"互联网"
"Python";"15K-25K";"1.负责python教学2.教学群体主要是大学生3.有准备好的课件，可以加入自己的项目元素要求:3年以上python开发经验，热爱教育行业，沟通表达能力良好上班时间朝九晚六，双休福利待遇:五险一金，年假，旅游，晋升空间";"深圳 宝安区";"3-5年";"本科";"Pythonpython爬虫";"千锋互联科技";"500-999人";"在线教育"
"Python开发工程师";"9K-10K";"1.至少2年以上云计算开发经验，熟悉C或python语言经验者优先2.熟悉linux/uinx操作系统基础原理，熟练使用linux系统3.熟悉TCP/IP、HTTP等协议，有良好的网络、数据传输、安全、计算机体系结构方面的知识3";"深圳 南山区";"1-3年";"大专";"PythonC/C++Linux";"同方鼎欣公司";"1000-9999人";"计算机软件"
"python开发工程师";"9K-14K";"岗位职责：负责金融系统设计、开发等工作。岗位要求：1、本科以上学历，计算机相关专业毕业；2、必须具有两年以上的C++或者Python项目开发经历；3、有金融相关项目开发经历者优先考虑；4、沟通能力良好，逻辑思维较强。";"深圳 南山区 科技园";"3-5年";"本科";"Pythonpython爬虫爬虫工程师";"亿达信息";"1000-9999人";"计算机软件"
"高级Python开发工程师";"20K-30K";"一、岗位职责：1. 负责线上系统的优化及维护；2. 完成项目的需求设计及开发；3. 负责项目开发管理和项目架构优化；4. 负责培训预研新技术和业务优化方案。二、任职要求：1. 本科及以上学历，5年及以上的互联网开";"深圳 南山区 科技园";"5-10年";"本科";"Pythonweb开发";"微思敦营销";"100-499人";"互联网"
"Python开发工程师";"15K-25K";"岗位职责：1、负责线上系统的优化及维护；2、完成项目的需求设计及开发；3、负责开发过程中相关文档的编写；4、保质保量完成上级安排的工作；任职资格：1、本科及以上学历，2年以上的互联网开发经验；2、精通Python Web开发";"深圳 南山区 科技园";"3-5年";"本科";"Linux后端开发Python";"微思敦";"100-499人";"移动互联网"
"Python工程师";"10K-15K";"岗位职责：1、参与分布式爬虫和数据采集系统的架构设计和研发；2、参与分布式爬虫模块服务架构和数据存储架构的设计和研发；3、负责日常网络数据抓取需求的实现及采集数据的质量监控；4、负责公司核心业务及产品的安全测试、安全审核、安";"深圳 南山区 蛇口";"1-3年";"大专";"FlaskCeleryscrapy";"达飞金控";"1000-9999人";"互联网金融"
"Python工程师";"13K-18K";"1．  精通Python标准 GUI库(TkInter)开发UI2．  精通Python中的正则表达式的开发3．  精通Python中的文件读写操作、数据库读写操作";"深圳 南山区 科技园";"3-5年";"不限";"Python";"东恒尚科";"100-499人";"计算机软件"
"python开发（游戏客户端）";"5K-10K";"【岗位职责】 1、使用python开发MMORPG游戏的逻辑及UI开发；2、负责PC端游戏客户端主逻辑的开发。 【岗位要求】1、半年以上使用C/C++/python开发项目的经验，有游戏开发经验者优先； 2、熟悉Mi";"深圳 南山区 科技园";"应届生";"本科";"PythonC/C++";"深圳淘乐";"100-499人";"游戏"
"Python开发工程师";"10K-15K";"一、岗位职责：1. 负责线上系统的优化及维护；2. 完成项目的需求设计及开发；3. 负责开发过程中相关文档的编写；4. 保质保量完成上级安排的工作。二、任职要求：1. 本科及以上学历，2年以上的互联网开发经验；";"深圳 南山区 科技园";"1-3年";"本科";"脚本开发Python后端开发";"微思敦营销";"100-499人";"互联网"
"Python开发工程师";"12K-20K";"岗位职责：1. 负责业务系统后端业务逻辑的开发和优化工作；2. 负责优化后端服务性能；岗位要求：1. 计算机相关专业，2年以上python开发使用经验，对web开发相关基础基础有比较清楚的理解；2. 熟练使用pyth";"深圳 南山区";"经验不限";"大专";"Python";"博雅互动";"500-999人";"游戏"
"C++/python讲师";"8K-15K";"培训讲师岗位职责：1、主要负责讲授青少年编程课程；2、按照公司制定的教学计划，高质量完成教学任务；3、负责班级日常管理和维护工作；4、负责学生辅导和教学答疑等工作；5、参与优化和创新教学课程体系；6、配合其他部门完成";"深圳";"1-3年";"本科";"C/C++Python";"小码教育";"100-499人";"在线教育"
"Python讲师";"15K-25K";"一：岗位职责：1、负责Python课程体系设计和完善；2、负责Python课程的讲授；3、完成领导交办的其它工作。任职要求：1. 至少2年以上Python编程经验；2. 熟练运用Python语言及常用模块；3.";"深圳 南山区 西丽";"1-3年";"大专";"djangoPython讲师";"千锋教育";"1000-9999人";"互联网"
"python资深开发";"15K-25K";"1，有3个以上的爬虫案例，能现场展示；2，能破解复杂的打码登录；3，对市面上的招聘网站的爬虫有一定研究。";"深圳 宝安区 龙华";"3-5年";"大专";"网络爬虫python爬虫爬虫工程师";"永顺智";"20-99人";"智能硬件"
"Python Django 管理平台";"7K-13K";"1. 精通python语言，了解 Django、Tornado 等框架中的一种2. 熟悉MVC三层架构，有性能优化、后台集群架构的实践经验3. 熟悉HTML、CSS、JavaScript等前端开发技术优先4. 有使用JQuery、Ex";"深圳";"1-3年";"本科";"数据库后端开发Web前端";"深圳市瑞驰信息";"100-499人";"计算机软件"
"Python";"10K-17K";"工作描述：负责华大iLearningX平台服务端开发及测试运维岗位职责：1.  本科以上学历，计算机或相关专业者优先2. 掌握基本数据结构及算法，熟悉计算机网络基础知识,熟悉分布式系统机构，有大型互联网系统设计或开发经验3.  2";"深圳 龙岗区 坂田";"1-3年";"本科";"数据库LinuxPython";"锐卡安讯";"10000人以上";"移动互联网"
"Python";"15K-30K";"爬虫工程师岗位职责：1. 负责设计和开发分布式的网络爬虫应用，进行互联网相关信息的抓取和分析。2. 负责网页信息抽取技术的研究和开发。3. 负责爬取数据的加工预处理，以及数据传输落地相关工作。4. 负责移动端应用相关数据的爬取。";"深圳 南山区 大冲";"3-5年";"本科";"python爬虫数据库Python";"See";"100-499人";"互联网"
"高级Python";"25K-40K";"工作职责：1、负责后台应用服务的架构设计、开发、优化工作。2、负责后台大数据分析处理的架构设计，开发。3、负责后台其他业务的开发；工作要求：1、本科及以上学历，计算机相关专业，具有一定的后台服务架构、开发以及性能调优";"深圳 南山区 科技园";"5-10年";"不限";"LinuxPythonC/C++";"永安科技";"20-99人";"信息安全"
"PYTHON爬虫工程师";"8K-16K";"岗位职责：1.负责定向数据的采集与爬取、解析处理、入库及备份等数据日常工作；2.负责分析新的数据需求, 评估数据采集难度，安排采集工作及时交付；3.负责非定向数据的清洗、整理、整合及合并等工作；4.负责数据中心的规划和管理工作。";"深圳 福田区 沙头";"1-3年";"本科";"MySQLOracle数据挖掘";"蚁穴";"20-99人";"互联网"
"Python开发工程师";"6K-9K";"【职位描述】1、金融（银行）业务软件系统的设计与编码，提供完整的解决方案；2、参与银行渠道类(如柜台、手持、自助设备)项目实施，包括设计/编码/测试及相关技术文档撰写；3、完善和发展公司已有的银行渠道类(如柜台、手持、自助设备)子系统";"深圳 福田区 益田村";"1-3年";"本科";"Pythonjava爬虫Java";"赞同科技";"1000-9999人";"计算机软件"
"Python";"16K-25K";"1. 使用 python 语言对系统后台业务逻辑进行开发以及维护2. 设计服务器系统架构，对架构进行优化3. 带领培养python团队(不限于web开发),协调前后端技术人员的合作4. 为移动APP设计实现对接的API任";"深圳 南山区 科技园";"3-5年";"本科";"Python";"贝尔创意";"20-99人";"智能硬件"
"资深Python开发工程师";"15K-30K";"【职位职责】1、负责人脸识别，多目标跟踪等人工智能系统相关模块的后台开发2、参与后台服务架构和数据库结构设计和优化3、参与各类系统间数据交互接口设计和开发【职位要求】1、python服务端开发经验，熟悉linux环境下的";"深圳 龙华区 滢水山庄";"3-5年";"本科";"Python人脸识别";"零壹互联";"100-499人";"移动互联网"
"Python开发工程师";"12K-18K";"1、本科及以上学历、计算机及通信类专业；                                           2、具有3年以上Python、C++经验、熟练掌握tornado等框架；";"深圳 福田区 八卦岭";"3-5年";"本科";"Python";"金证股份";"1000-9999人";"计算机软件"
"WEB开发工程师（python）";"15K-30K";"岗位职责：1. 负责实现Web端的用户业务逻辑，和相应的页面内容交互；2. 设计良好的服务访问接口并实现；3. 设计、实现和调优Web应用架构；任职要求：1. 至少熟悉Node.js、Java、Python、PHP开发语言中的一";"深圳 南山区 前海";"3-5年";"本科";"PythonWeb前端前端开发";"万兴科技";"500-999人";"计算机软件"
"Python开发工程师";"10K-20K";"岗位职责：1、负责统计系统的后台架构设计、优化。2、和前端配合，开发大型web应用。岗位要求：1、本科及以上学历，2年以上开发经验；2、熟悉python，1年以上python开发经验；3、熟悉Django, Torn";"深圳 南山区";"经验不限";"大专";"Web应用数据库";"博雅互动";"500-999人";"游戏"
"python工程师";"10K-18K";"1、本科及以上学历、计算机及通信类专业；                                           2、具有3年以上Python、C++经验、熟练掌握tornado等框架；";"深圳 福田区 八卦岭";"3-5年";"本科";"java爬虫";"金证股份";"1000-9999人";"计算机软件"
"Python 后端开发工程师";"10K-15K";"职位描述:​负责后端的开发及运维工作 任职需求:1) 1~3年服务器后端开发经验，2年以上python使用经验;2) 熟悉Tornado框架;3) 1年以上服务器运维经验; 有海外服务器运维经验者优先";"深圳 南山区 蛇口";"1-3年";"本科";"Python";"游滨果";"0-20人";"互联网"
"python开发工程师";"10K-15K";"【任职要求】1.3年以上开发工作经验；2.熟练掌握Java、Python、SQL编程语言及相关主流开源框架，熟悉架构设计、系统分析、软件工程、项目管理等知识与方法论；3.熟悉敏捷开发流程，有模块设计/重构经验，具备项目交付经验。";"深圳 福田区 上步";"3-5年";"大专";"Pythonpython爬虫";"亿腾信息";"100-499人";"互联网"
